id|pmid|doi|first_author|year|title|other_study_identifier|url|extracted|tentatively_identified_test_substance|machine_confidence|tsca|fifra|toxcast
24037|30103123|||||||0|['4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol', 'Cotinine', 'Environmental tobacco smoke', 'Lead', 'Nitrosamine']|0.777778|1||
24038|30103127|||||||0|['Aromatic hydrocarbons', 'Hydrocarbons', 'Polycyclic aromatic hydrocarbons']|1||1|
24039|30103139|||||||0||1|||
24040|30103140|||||||0||0.888889|||
24041|30103200|||||||0|['Hydrogen peroxide', 'Oxytetracycline', 'Ozone']|0.777778|1|1|
24042|30103217|||||||0|['Carbamazepine', 'Sodium alginate']|1|||
24043|30103526|||||||0|['Bifenthrin']|1|||
24044|30103587|||||||0|['Resveratrol']|0.888889|||
24045|30103741|||||||0||0.777778|||
24046|30103934|||||||0||0.777778|||
24047|30104262|||||||0|['Cytokines']|0.888889|||
24048|30104267|||||||0|['Stavudine', 'Triphosphate']|1|1||
24049|30104280|||||||0||1|||
24050|30104739|||||||0|['Warfarin']|0.777778|1|1|
24051|30104892|||||||0|['Copper', 'Selenium']|1|1|1|
24052|30104960|||||||0|['Sodium 4-phenylbutyrate', 'Tunicamycin']|1|||
24053|30104980|||||||0|['Carbon monoxide']|1|1||
24054|30105453|||||||0|['Siponimod']|0.777778|||
24055|30105478|||||||0|['Elacridar']|1|||
24056|30105488|||||||0||1|||
24057|30105585|||||||0||0.888889|||
24058|30105595|||||||0|['Purine', 'Uric acid']|0.888889|1||
24059|30105962|||||||0|['Enterolactone', 'Lignan']|1|||
24060|30106265|||||||0|['Aluminum', 'Ammonium', 'Ammonium sulfate', 'Sulfate']|0.888889|1|1|
24061|30106311|||||||0|['Cod liver oil', 'Docosahexaenoic acid', 'Eicosapentaenoic acid']|1|1||
24062|30106347|||||||0|['Doxorubicin']|1|||
24063|30106540|||||||0|['4H-Pyran-4-one', 'Cadmium', 'Cadmium chloride', 'Chloride', 'Nitric oxide', 'Testosterone']|0.888889|1|1|
24064|30106591|||||||0|['Cellulose']|1|1||
24065|30107221|||||||0|['Etilefrine']|1|||
24066|30107222|||||||0|['Midazolam', 'Propofol', 'Thiopental', 'Thiopental sodium']|0.777778|1||
24067|30107253|||||||0|['Cytokines', 'Interleukin-6']|0.888889|||
24068|30107270|||||||0|['Icaritin']|0.888889|1||
24069|30107283|||||||0||0.777778|||
24070|30107322|||||||0|['Olaquindox']|1|||
24071|30107326|||||||0|["2,2',4,4'-Tetrabromodiphenyl ether", 'Glutathione', 'Lead']|0.888889|1||
24072|30107329|||||||0|['Fentanyl']|0.777778|||
24073|30107356|||||||0|['Captopril', 'Enalapril', 'Enalapril maleate', 'Hydrochlorothiazide', 'Losartan']|0.888889|1||
24074|30107890|||||||0|['Bisphenol A']|1|1|1|1
24075|30108172|||||||0|['Arsenic', 'Arsenite']|0.888889|1||
24076|30108644|||||||0|['Silybin', 'Silymarin']|1|||
24077|30108773|||||||0||1|||
24078|30108811|||||||0|['Streptozotocin']|0.888889|||
24079|30108936|||||||0||1|||
24080|30109160|||||||0||0.777778|||
24081|30109526|||||||0|['Lead']|1|1||
24082|30109542|||||||0|['Collagen', 'Octreotide', 'Somatostatin']|0.888889|1||
24083|30109550|||||||0|['Arsenic']|0.888889|1||
24084|30109670|||||||0|['Tyrosine']|0.888889|1||
24085|30109775|||||||0||1|||
24086|30109842|||||||0|['Leptin']|0.888889|1||
24087|30200340|||||||0|['Dichloromethane', 'Florfenicol', 'Florfenicol amine']|0.888889|1|1|
24088|30200362|||||||0|['Gallic acid', 'Malonaldehyde', 'Trolox']|0.777778|1||
24089|30200425|||||||0|['Resveratrol', 'Sulfate']|1|||
24090|30200538|||||||0|['Acetate', 'Caffeic acid', 'Chlorogenic acid', 'Ethyl acetate', 'Ferulic acid', 'Formic acid']|1|1|1|
24091|30200587|||||||0|['Aceclofenac', 'Diclofenac', 'Esomeprazole']|1|||
24092|30200602|||||||0|['Benzene', 'Ethylbenzene', 'Naphthalene']|0.777778|1|1|
24093|30200717|||||||0|['Verapamil']|0.888889|||
24094|30200732|||||||0|['Ammonium', 'Ammonium chloride', 'Chloride', 'Citric acid', 'Dichloromethane', 'Ethylene', 'Ethylene glycol', 'Oxalate', 'Oxalic acid', 'Petroleum']|0.777778|1|1|
24095|30200739|||||||0||0.888889|||
24096|30200823|||||||0|['Quercetin']|0.777778|1||
24097|30200878|||||||0|['Dexamethasone']|0.888889|1||
24098|30201004|||||||0|['Carbon black']|1|1||
24099|30201044|||||||0|['Leptin']|0.888889|1||
24100|30201162|||||||0||0.888889|||
24101|30201273|||||||0||0.777778|||
24102|30201375|||||||0|['Cisplatin', 'Norepinephrine', 'Yohimbine']|1|1||
24103|30201516|||||||0|['Polyethylene glycol', 'Riluzole']|1|1|1|
24104|30201539|||||||0||1|||
24105|30201694|||||||0|['Nitric oxide']|0.777778|1||
24106|30201820|||||||0||1|||
24107|30201894|||||||0|['Cadmium', 'Glycogen', 'Metformin']|0.777778|1||
24108|30202052|||||||0||1|||
24109|30202883|||||||0|['Benzene', 'Nicotine']|0.888889|1|1|
24110|30202895|||||||0|['Glutathione', 'Lead', 'Tetrachloroethylene']|1|1|1|
24111|30202993|||||||0||0.777778|||
24112|30203024|||||||0|['Ciprofloxacin']|1|||
24113|30203220|||||||0||1|||
24114|30203222|||||||0|['Arsenic']|1|1||
24115|30203345|||||||0|['Ammonia', 'Methane']|0.888889|1|1|
24116|30203353|||||||0|['Lead']|0.888889|1||
24117|30203651|||||||0|['Dexamethasone', 'Emodin', 'Glutathione', 'Ketoconazole', 'L-Buthionine sulfoximine', 'Natural product']|0.888889|1||
24118|30203673|||||||0|['Fish oil', 'Selenium']|1|1||
24119|30203683|||||||0|['Aminotransferase, alanine', 'Diazinon', 'Glycyrrhizin']|0.777778|1|1|
24120|30203841|||||||0|['Avatrombopag', 'Thrombopoietin']|0.888889|1||
24121|30203854|||||||0|['Budesonide', 'Dexamethasone']|1|1||
24122|30204110|||||||0|['Epinephrine', 'Fluoride', 'Norepinephrine', 'Quinidine', 'Sodium fluoride']|1|1|1|
24123|30204236|||||||0|['Lead']|1|1||
24124|30204341|||||||0||0.888889|||
24125|30204361|||||||0|['Acetonitrile', 'Biotin', 'Formic acid', 'Kaempferol', 'Quercitrin']|1|1|1|
24126|30204469|||||||0|['Telmisartan', 'Valsartan']|1|||
24127|30204596|||||||0||0.888889|||
24128|30204648|||||||0|['Clonidine', 'Dopamine']|0.888889|||
24129|30204660|||||||0|['Efavirenz', 'Lamivudine', 'Nevirapine']|1|||
24130|30204913|||||||0|['Acrolein']|0.888889|1|1|
24131|30205193|||||||0|['Thymol', 'Zinc']|0.888889|1|1|
24132|30205302|||||||0|['Sulfate']|1|||
24133|30205345|||||||0|['Bisphenol A', 'Titanium', 'Titanium dioxide']|0.777778|1|1|1
24134|30205348|||||||0|['Perfluorooctane', 'Silver']|0.888889|1|1|
24135|30205410|||||||0||1|||
24136|30205413|||||||0|['Bilirubin', 'Carbon monoxide', 'Isoflurane', 'Lead']|1|1||
24137|30205426|||||||0|['Acetonitrile', 'Formic acid', 'Fraxin', 'Polydatin']|0.888889|1|1|
24138|30205454|||||||0|['Rosmarinic acid']|1|||
24139|30205486|||||||0|['1-Butyl-3-methylimidazolium tetrafluoroborate', 'gamma-Oryzanol', 'Omeprazole', 'Oryzanol', 'Tetrafluoroborate']|1|||
24140|30205570|||||||0|['Methylene blue', 'Molybdenum', 'Molybdenum trioxide']|0.777778|1|1|
24141|30205612|||||||0|['Cisplatin', 'Pyruvate']|0.777778|1||
24142|30205647|||||||0|['Leptin']|1|1||
24143|30205766|||||||0|['Allyl alcohol', 'Bilirubin', 'Carbon tetrachloride']|0.777778|1|1|
24144|30205967|||||||0|['1,2,4-Triazolo[3,4-b][1,3,4]thiadiazole', 'Lead']|0.888889|1||
24145|30206085|||||||0|['Nitrogen dioxide', 'Ozone']|0.777778|1||
24146|30206108|||||||0|['Cocaine', 'Serotonin']|0.777778|||
24147|30206132|||||||0|['Gentamicin', 'Tannins']|1|1||
24148|30206183|||||||0|['Nicotine']|1|1|1|
24149|30206447|||||||0|['Cytokines']|1|||
24150|30206656|||||||0|['Cisplatin', 'Cytokines', 'Glutathione', 'Interleukin-1beta', 'Interleukin-6']|0.888889|1||
24151|30206658|||||||0|['Doxorubicin']|1|||
24152|30206662|||||||0||1|||
24153|30207184|||||||0|['Streptozotocin']|0.888889|||
24154|30207351|||||||0|['Chromium', 'Chromium picolinate']|1|1||
24155|30207604|||||||0|['Levonorgestrel']|0.777778|||
24156|30207714|||||||0|['Quercetin', 'Rutin']|1|1||
24157|30207723|||||||0|['Estrone', 'Phthalate']|0.777778|1||
24158|30208279|||||||0|['Metformin', 'Streptozotocin']|0.777778|||
24159|30208345|||||||0|['Arginine', 'D-Fructose', 'Glycerol', 'Phthalate', 'Proline']|1|1|1|
24160|30208346|||||||0||0.777778|||
24161|30208370|||||||0|['Corticosterone', 'Toluene']|0.888889|1|1|
24162|30208495|||||||0|['Emodin', 'Glutathione', 'Glutathione-S-transferase', 'Peroxidase']|1|1||
24163|30208523|||||||0|['Angiotensin II', 'Losartan']|0.888889|||
24164|30208528|||||||0|['Lead', 'Vanadium']|1|1||
24165|30208536|||||||0||0.777778|||
24166|30208548|||||||0|['Acetamiprid']|1|||
24167|30208549|||||||0|['Carbonyl', 'Hydrogen peroxide']|1|1|1|
24168|30208556|||||||0||1|||
24169|30208601|||||||0|['Angiotensin II', 'Copper', 'Iron', 'Zinc']|0.777778|1|1|
24170|30208729|||||||0|['Benzoate', 'Sodium benzoate']|0.777778|1|1|
24171|30208750|||||||0|['Cinnamon']|1|||
24172|30208799|||||||0|['Calcium chloride', 'Chloride']|0.777778|1|1|
24173|30208893|||||||0|['Methadone', 'Propofol']|0.777778|1||
24174|30208908|||||||0|['Natural product']|0.888889|||
24175|30208937|||||||0|['alpha-Cypermethrin']|1||1|
24176|30208987|||||||0|['Cyanide']|1|1||
24177|30209711|||||||0||1|||
24178|30209768|||||||0|['Hematoxylin', 'Mercury', 'Periodic acid']|0.888889|1||
24179|30209779|||||||0|['Vitamin D3']|0.888889|1|1|
24180|30300044|||||||0|['Ghrelin', 'Glutathione', 'Nitric oxide']|0.888889|1||
24181|30300295|||||||0|['Olanzapine']|1|||
24182|30300358|||||||0||0.777778|||
24183|30300440|||||||0|['Meropenem']|1|||
24184|30300445|||||||0|['Gentamicin']|1|||
24185|30300471|||||||0||0.777778|||
24186|30300630|||||||0||0.777778|||
24187|30300675|||||||0|['Melatonin']|0.888889|||
24188|30300753|||||||0|['Transferrin']|0.888889|1||
24189|30300813|||||||0||0.777778|||
24190|30300814|||||||0|['Cotinine', 'Phthalate']|1|1||
24191|30300815|||||||0||0.777778|||
24192|30300817|||||||0|['Cadmium', 'Cytosine']|0.777778|1||
24193|30301056|||||||0||0.888889|||
24194|30301385|||||||0|['Fluconazole', 'Ketoconazole', 'Probenecid', 'Uridine']|1|1||
24195|30301431|||||||0|['Iodine', 'Levothyroxine', 'Methimazole', 'Thyrotropin']|0.777778|1|1|
24196|30301479|||||||0|['Chloride', 'Iron', 'Phosphorus', 'Progesterone']|1|1|1|
24197|30301883|||||||0|['Ethanol']|0.777778|1|1|1
24198|30302352|||||||0|['Lamivudine']|1|||
24199|30302422|||||||0|['Bisphenol A']|1|1|1|1
24200|30302509|||||||0|['Chloride', 'Citrate']|1|||
24201|30302566|||||||0||1|||
24202|30302594|||||||0|['Testosterone']|0.888889|1||
24203|30302668|||||||0|['Nicotine']|1|1|1|
24204|30302763|||||||0|['Salicylic acid']|0.888889|1|1|
24205|30302764|||||||0|['Vancomycin']|0.888889|||
24206|30302773|||||||0|['Itraconazole']|1|||
24207|30302775|||||||0|['Levofloxacin']|1|||
24208|30302776|||||||0||1|||
24209|30303014|||||||0||1|||
24210|30303311|||||||0|['Arginine', 'Asymmetric dimethylarginine', 'Citrulline', 'Nitric oxide', 'Sitagliptin']|0.777778|1||
24211|30303338|||||||0||0.888889|||
24212|30303374|||||||0|['Diphenyl phosphate', 'Phosphate', 'Tributyl phosphate', 'Tris(2-chloroethyl) phosphate']|1|1||
24213|30303455|||||||0|['Cadmium', 'Chromium']|0.888889|1||
24214|30303465|||||||0|['Ethylenediaminetetraacetic acid']|0.888889|1|1|
24215|30303616|||||||0|['Heparin', 'Thrombin']|0.888889|1||
24216|30303626|||||||0||1|||
24217|30303628|||||||0||1|||
24218|30303705|||||||0|['Serotonin']|1|||
24219|30303863|||||||0|['Acetate', 'Ropivacaine', 'Sodium acetate']|0.888889|1||
24220|30304243|||||||0|['3,4-Dihydroxybenzoic acid', 'Methanesulfonate', 'Methyl methanesulfonate']|0.888889|1|1|
24221|30304491|||||||0|['Meropenem']|1|||
24222|30304526|||||||0|['Leptin', 'Testosterone']|0.777778|1||
24223|30304707|||||||0|['Rotenone']|0.888889||1|
24224|30304718|||||||0|['Tazobactam']|1|||
24225|30305829|||||||0|['Dexamethasone', 'Metformin', 'Methanol', 'Nitric oxide']|1|1|1|1
24226|30305835|||||||0||1|||
24227|30305897|||||||0|['Ascorbic acid', 'L-Gulonolactone', 'Thioredoxin']|1|||
24228|30305930|||||||0|['Lead']|1|1||
24229|30306007|||||||0|['Glyphosate']|1||1|
24230|30306190|||||||0||0.777778|||
24231|30306236|||||||0|['17beta-Estradiol', '2-Hydroxyestrone', '4-Hydroxyestrone', 'Catechol', 'Chloride', 'Estriol', 'Estrone']|0.777778|1||
24232|30306263|||||||0||1|||
24233|30306318|||||||0||1|||
24234|30306415|||||||0|['Isavuconazole']|0.777778|||
24235|30306422|||||||0||1|||
24236|30306755|||||||0||1|||
24237|30306788|||||||0||1|||
24238|30307075|||||||0|['Gadolinium', 'Ovalbumin']|1|1||
24239|30307101|||||||0||0.888889|||
24240|30307155|||||||0||0.888889|||
24241|30307294|||||||0||0.888889|||
24242|30307336|||||||0||1|||
24243|30307514|||||||0||1|||
24244|30307548|||||||0||1|||
24245|30307622|||||||0|['Ceftriaxone']|1|||
24246|30307637|||||||0|['Bilirubin', 'Mirtazapine']|1|1||
24247|30307652|||||||0|['Gabapentin']|1|1||
24248|30307663|||||||0|['Propofol', 'Remifentanil', 'Sevoflurane']|1|1||
24249|30307745|||||||0|['Cytokines', 'Lactulose', 'Oxalate', 'Sucralose', 'Sucrose']|1|1|1|
24250|30307764|||||||0|['Calcium ion', 'Fenvalerate']|0.888889||1|
24251|30307781|||||||0|['Nitrite', 'Thiobarbituric acid']|0.888889|1||
24252|30307792|||||||0|['Maltodextrin']|0.777778|1|1|
24253|30307821|||||||0||0.888889|||
24254|30307967|||||||0||1|||
24255|30308056|||||||0|['Butyrate']|1|||
24256|30308228|||||||0|['Ammonia', 'Butylated hydroxyanisole']|0.777778|1|1|
24257|30308259|||||||0|['Chloride', 'Pralidoxime', 'Pralidoxime chloride']|0.777778|||
24258|30308271|||||||0||0.777778|||
24259|30308304|||||||0|['Vitamin A']|0.777778|1||
24260|30308460|||||||0|['Ascorbic acid', 'Mephedrone']|0.888889|||
24261|30308470|||||||0|['Perfluorononanoic acid', 'Perfluorooctane', 'Perfluorooctanoic acid']|1|1|1|1
24262|30308793|||||||0|['Chlorine']|0.777778|1|1|
24263|30308812|||||||0|['Chlorophyll', 'Glycerol', 'Phosphate', 'Sucrose', 'Triphenyl phosphate']|1|1|1|
24264|30308821|||||||0|['Ciprofloxacin', 'Erythromycin', 'Ofloxacin', 'Quinolones']|1|||
24265|30308822|||||||0||0.777778|||
24266|30308873|||||||0|['Glutathione', 'Peroxidase']|1|1||
24267|30308921|||||||0|['Phthalate']|0.777778|||
24268|30308927|||||||0|['4-Epianhydrotetracycline', 'Glutathione', 'Tetracycline']|1|1||
24269|30309203|||||||0||1|||
24270|30309413|||||||0|['Cytokines', 'Eosin', 'Hematoxylin']|0.888889|1||
24271|30309450|||||||0|['Acetate', 'Digoxin', 'Ethyl acetate']|1|1|1|
24272|30309736|||||||0||1|||
24273|30400029|||||||0|['Corticosterone', 'Cortisone']|0.777778|||
24274|30400138|||||||0|['Aflatoxin', 'Aflatoxin B1']|1|||
24275|30400294|||||||0||1|||
24276|30400351|||||||0||1|||
24277|30400548|||||||0||0.777778|||
24278|30400570|||||||0|['Interleukin-6']|0.777778|||
24279|30400577|||||||0|['Oxcarbazepine']|1|||
24280|30400581|||||||0|['Lead', 'Sucrose']|1|1|1|
24281|30400617|||||||0|['Phosphate']|1|1||
24282|30400949|||||||0|['Asbestos']|0.888889|1|1|
24283|30401578|||||||0|['Aminotransferase, aspartate', 'Bilirubin', 'Glutathione', 'Peroxidase']|1|1||
24284|30401628|||||||0|['Dopamine', 'Zamicastat']|1|||
24285|30401974|||||||0|['Angiotensin II', 'Pregabalin']|1|||
24286|30402032|||||||0|['Nitroprusside', 'Saxagliptin', 'Sitagliptin', 'Sodium nitroprusside']|0.777778|1||
24287|30402126|||||||0|['Atorvastatin']|1|1||
24288|30402133|||||||0|['Budesonide', 'Cigarette smoke']|1|||
24289|30402164|||||||0|['Cyclosporin A']|1|||
24290|30402291|||||||0|['Calcium chloride', 'Chloride', 'Hydrocortisone', 'Zinc']|1|1|1|
24291|30402720|||||||0|['Insulin aspart']|1|||
24292|30403219|||||||0|['Ethanol']|0.777778|1|1|1
24293|30403381|||||||0||0.777778|||
24294|30403754|||||||0|['Arachidonic acid', 'Glutathione', 'Pantothenate', 'Purine']|1|1||
24295|30403905|||||||0|['Cytokines']|1|||
24296|30404585|||||||0|['Aldosterone']|0.777778|1||
24297|30405001|||||||0|['Valsartan']|0.888889|||
24298|30405411|||||||0|['Ferulic acid']|1|1||
24299|30405462|||||||0|['Citrate', 'Glutathione', 'Phenylalanine']|0.888889|1||
24300|30405595|||||||0|['Perfluorooctane']|0.777778|1||
24301|30405736|||||||0|['Interleukin-6']|0.888889|||
24302|30406008|||||||0||1|||
24303|30406068|||||||0|['Mevalonic acid', 'Phthalate']|1|||
24304|30406361|||||||0||1|||
24305|30406389|||||||0|['Dehydrogenase, isocitrate']|0.777778|||
24306|30406489|||||||0|['Vanadium']|0.777778|1||
24307|30406583|||||||0|['Diisononyl phthalate', 'Phthalate']|0.777778|||
24308|30406695|||||||0||0.777778|||
24309|30406992|||||||0|['Aromatic hydrocarbons', 'Hydrocarbons', 'Polycyclic aromatic hydrocarbons']|0.888889||1|
24310|30407633|||||||0|['Canola oil', 'Docosahexaenoic acid']|0.888889|1||
24311|30407642|||||||0|['Cefquinome']|1|||
24312|30408084|||||||0||0.888889|||
24313|30408104|||||||0|['Sucrose']|1|1|1|
24314|30408115|||||||0|['Lead']|1|1||
24315|30408206|||||||0|['Ondansetron']|1|||
24316|30408223|||||||0|['Ethanol', 'Progesterone']|0.777778|1|1|1
24317|30408553|||||||0|['Acetate', 'Enzalutamide', 'Succinate']|1|||
24318|30408670|||||||0|['Acetic acid', 'Perfluorodecanoic acid', 'Perfluorononanoic acid', 'Perfluorooctane', 'Perfluorooctanoic acid', 'Perfluoroundecanoic acid']|1|1|1|1
24319|30408848|||||||0|['Thrombin']|1|1||
24320|30408858|||||||0||0.888889|||
24321|30408878|||||||0|['Fluorine', 'Perfluorooctane', 'Perfluorooctanoic acid']|1|1|1|1
24322|30409216|||||||0|['Collagen', 'Transforming growth factor-beta', 'Vascular endothelial growth factor']|0.888889|1||
24323|30409608|||||||0|['Acetylcholine']|0.888889|||
24324|30409833|||||||0|['Fentanyl', 'Naloxone', 'Oxycodone']|1|||
24325|30500075|||||||0|['Levonorgestrel']|0.888889|||
24326|30500116|||||||0|['Bedaquiline', 'Rifabutin']|0.777778|1||
24327|30500132|||||||0||1|||
24328|30500169|||||||0|['Acetic acid', 'Chlorpyrifos', 'Glycerol', 'L-Ornithine']|0.888889|1|1|
24329|30500372|||||||0|['Corticosterone']|1|||
24330|30500618|||||||0||1|||
24331|30500685|||||||0|['Phenol']|1|1|1|
24332|30500716|||||||0|['Chlorophyll', 'Sulfamethazine', 'Sulfamethoxazole', 'Sulfur']|0.777778|1|1|
24333|30500739|||||||0|['Cod liver oil']|0.777778|1||
24334|30500846|||||||0|['Lidocaine', 'Meloxicam']|0.777778|1||
24335|30500905|||||||0|['Bilirubin', 'Ciprofloxacin']|1|1||
24336|30501397|||||||0|['Glutathione']|1|1||
24337|30501530|||||||0|['Isoniazid']|0.777778|1||
24338|30501831|||||||0||1|||
24339|30501877|||||||0||1|||
24340|30502357|||||||0|['Endotoxin']|0.777778|||
24341|30502400|||||||0|['Dextran', 'Evans blue', 'Kainic acid']|0.777778|1||
24342|30502403|||||||0||1|||
24343|30502451|||||||0|['Quinidine', 'Tramadol']|1|1||
24344|30502463|||||||0|['Florfenicol', 'Lysozyme']|0.888889|1||
24345|30502521|||||||0||1|||
24346|30502528|||||||0||1|||
24347|30502550|||||||0|['2-Phenylethanol', '5-Hydroxyindole', '5-Hydroxytryptophan', 'Phenylalanine']|0.888889|1|1|1
24348|30502622|||||||0||0.777778|||
24349|30502658|||||||0|['Phospholipid']|1|||
24350|30502769|||||||0||0.888889|||
24351|30503085|||||||0|['Ivermectin']|0.888889|1||
24352|30503151|||||||0|['Titanium', 'Titanium dioxide']|0.777778|1||
24353|30503203|||||||0|['Praziquantel', 'Thiosulfuric acid']|1|1|1|
24354|30503221|||||||0|['Morphine']|0.777778|||
24355|30503318|||||||0|['Benzophenone', 'Triclosan']|1|1||1
24356|30503378|||||||0|['Ciprofloxacin']|1|||
24357|30503386|||||||0|['Testosterone']|0.888889|1||
24358|30503431|||||||0||1|||
24359|30503468|||||||0||1|||
24360|30503548|||||||0|['Diclazuril']|0.888889|||
24361|30503572|||||||0|['Zinc', 'Zinc oxide']|1|1|1|
24362|30503585|||||||0|['TNBS']|0.777778|1||
24363|30503806|||||||0|['2,4-Dimethylaniline', 'Amitraz']|1|1||
24364|30503814|||||||0|['Bromide', 'DEET', 'Pyridostigmine', 'Pyridostigmine bromide']|0.777778|1|1|
24365|30503849|||||||0|['Apelin']|0.777778|||
24366|30504050|||||||0|['Bicarbonate', 'Chromate', 'Chromium', 'Hydroxide', 'Iron', 'Phosphate']|0.888889|1||
24367|30504136|||||||0|['Tolvaptan', 'Vasopressin']|1|||
24368|30504810|||||||0|['Ketamine']|1|||
24369|30504832|||||||0|['LY294002']|0.888889|||
24370|30504863|||||||0|['Iodine']|0.777778|1|1|
24371|30505169|||||||0|['Glutathione', 'Xanthine']|1|1||
24372|30505178|||||||0|['Gum arabic']|1|1||
24373|30505182|||||||0|['Lead', 'Nitric acid']|0.888889|1||
24374|30505312|||||||0|['Malic acid', 'Phosphate']|0.777778|1||
24375|30505358|||||||0|['Aromatic hydrocarbons', 'Coal', 'Hydrocarbons', 'Petroleum', 'Polycyclic aromatic hydrocarbons']|1|1|1|
24376|30505609|||||||0|['Dexmedetomidine']|0.888889|||
24377|30506225|||||||0|['Vancomycin']|1|||
24378|30506236|||||||0|['Cocaine', 'Corticosterone', 'Morphine']|1|||
24379|30506323|||||||0|['Argon', 'Iron']|0.888889|1||
24380|30506451|||||||0|['Cytokines', 'Growth hormone', 'Phenylalanine']|0.888889|1||
24381|30506492|||||||0|['Estrone', 'Heparin']|1|1||
24382|30506495|||||||0||1|||
24383|30506567|||||||0|['Florfenicol']|1|||
24384|30506949|||||||0|['Letrozole', 'Methanol']|0.888889|1|1|1
24385|30506968|||||||0|['8-Isoprostane', 'Ascorbic acid', 'Dehydroascorbic acid', 'Nitric oxide', 'Nitrite']|1|1||
24386|30507069|||||||0|['Amikacin']|1|||
24387|30507339|||||||0||1|||
24388|30507365|||||||0|['Arsenic', 'Cadmium', 'Lead', 'Mercury']|1|1||
24389|30507858|||||||0|['Uric acid']|0.888889|1||
24390|30507914|||||||0||0.777778|||
24391|30508035|||||||0|['Tuberin']|0.888889|||
24392|30508145|||||||0|['Radium', 'Thoron', 'Uranium']|1|1||
24393|30508308|||||||0|['Emtricitabine', 'Tenofovir']|0.888889|||
24394|30508581|||||||0|['Aldosterone', 'Angiotensin II', 'Benazepril', 'Valsartan']|1|1||
24395|30508752|||||||0|['Lead', 'Phosphate', 'Triphenyl phosphate', 'Tris(1,3-dichloro-2-propyl) phosphate']|1|1||
24396|30508814|||||||0||0.888889|||
24397|30509178|||||||0|['Gold', 'Polyethylene glycol']|0.777778|1|1|
24398|30509247|||||||0|['Bilirubin', 'Pazopanib', 'Tyrosine']|0.888889|1||
24399|30509937|||||||0|['Piperacillin']|0.888889|||
